charter,membership_eligibility,membership_field,membership_url,timestamp,membership_notes
1817,limited,"MEMBERSHIP ELIGIBILITY

- Permanent Full & Part-time employees of the Department of Education, certified, employed substitute teachers;
- Students attending public schools (and/or their immediate family members) within the Department of Education;
- Contract employees who work regularly for the Department of Education;
- Spouses of persons who died while within the field of membership of this credit union;
- Employees of this credit union, persons retired as pensioners or annuitants from the above employment, and organizations of such persons.
- Immediate family members of a member or potential member may join our credit union. Immediate family members are defined as grandparents, parents, step-parents, siblings, step-siblings, children, adopted children, step-children, and grandchildren. Membership is also open to persons who reside in the same ""household"" with a member.
- Students and faculty of Hawaii Technology Academy Charter School

All above must be within the County of Maui.",https://www.mauiteachersfcu.com/join-2,2023-12-30 22:14:56.013019,
1827,limited,"Our membership is open to anyone who lives, works, worships, or attends school in Cowlitz County, Washington.",https://mintvalleyfcu.org/become-a-member/,2023-12-30 22:16:52.199859,
1879,limited,"- If you live, work, worship, attend school, or conduct business in Brooks, Jim Wells, Kenedy, or Kleberg counties in Texas, then you are eligible to apply for membership!
- You are also eligible for membership if you are an immediate family member of a current Texas Community FCU member!",https://www.texasfcu.org/become-a-member,2023-12-30 23:08:11.102389,
1829,limited,"Simply put, HFS Federal Credit Union membership is open to anyone who lives, works or worships on the island of Hawai‘i.

More specifically, membership at HFS FCU is offered to those with the following common bond:

- Persons who live on the island of Hawai‘i
- Persons who regularly work, attend school, worship, perform volunteer service, or participate in associations headquartered on the island of Hawai‘i;
- Persons participating in programs to alleviate poverty or distress which are located on the island of Hawai‘i;
- Incorporated and unincorporated organizations located on the island of Hawai‘i, or maintaining a facility on the island of Hawai‘i;
- Spouse of persons who died while within the field of membership of this credit union;
- Employees of this credit union;
- Members of their immediate families or households; and organizations of such persons.",https://hfsfcu.org/membership-eligibility/,2023-12-30 22:17:51.876796,
1830,limited,"Individuals of the following fields of membership are eligible to join HOCU:

- Members of the U.S. Armed Forces including the U.S. Coast Guard who live in Hawaii, active, honorably discharged or retired, or their dependents or dependent survivors who live in Hawaii who are eligible to receive and are receiving benefits or services from the Sand Island Coast Guard Base in Hawaii.
- Civilian employees of the U.S. Government headquartered in Honolulu, Hawaii, including civilian and military employees of all branches of Department of Defense.
- Contractors and employees of contractors who regularly work at the Sand Island Coast Guard Base in Hawaii under contract with the U.S. Government except those who are eligible for primary membership in another credit union by virtue of their employment.
- Employees of HOCU
- Members of Selected Associations
- Employees of Select Employer Groups (SEGS)
- Immediate family members of and persons sharing a household with existing members can join HOCU.
- Spouses of persons who died within our field of membership, retirees, volunteers, and organizations of such persons",https://www.myhocu.com/membership/sign-up/,2023-12-30 22:20:21.863395,
1882,limited,"If you live, work, worship, or attend school in Centre or Clinton County you can join today!",https://www.titanfcu.com/,2023-12-30 23:30:19.962865,
1845,open,"To become a member, you must belong to one of the groups listed below or have a common bond (see chart); and maintain $5 in your savings account.

- Employees of the City and County of Honolulu; and retired employees and those who are on leaves of absence
- Immediate family members of a City & County employee or existing credit union member
- Aloha Pacific FCU employees
- Employees of Maui County
- Residents of Kauai
- Select Employee Groups (SEGs) as approved by the Board of Directors -- more than 2,800 groups including HGEA, Waipahu Community Association, COSTCO stores on Oahu, Sea Life Park Hawaii, AOAO Harbor Court, Hawaii Pacific Health and many others
- Students, faculty and staff of Hawaii Pacific University
- Students, faculty and staff of the University of Nevada-Las Vegas (UNLV)
- Members of 9th Island Cultural Club of Las Vegas
- Members of Nevada PEP Inc.
- Members of their immediate families or household; and organizations of such persons",https://www.alohapacific.com/membership,2023-12-30 22:50:27.796729,
1880,open,"It's easy to join if you're affiliated with any one or more as:

- A Honolulu Fire Department firefighter, active or retired
- A Honolulu Fire Department employee, active or retired
- Member of the Hawaii Fire Fighters Association (HFFA), Local No. 1463, active or retired
- Member of the Federal Fire Fighters of Hawaii (FFD), Local F-263, active or retired
- Member of the United Union of Roofers, Waterproofers & Allied Workers, Local 221
- Member of The Friends of Iolani Palace (you have to do that in-branch)",https://www.hfdfcu.org/membership,2023-12-30 23:29:00.338336,
1851,limited,"Who’s Eligible?

- Regular Employees and Retirees of UECU’s Partner Companies
- Family of Existing UECU Members: spouse, domestic partner, children and stepchildren, grandchildren, parents and stepparents, siblings
- Pennsylvania Residents: Residents of PA are eligible to join PACC, the Pennsylvania American Consumer Council. PACC is an association of UECU which extends credit union membership to all members of PACC. Join UECU through PACC, with the online membership application above.",https://uecu.org/join/,2023-12-30 22:51:55.600162,
1866,limited,"- You're eligible to join Maui County FCU if you live, learn or work in the County of Maui (Maui, Molokai, Lanai).
- You're also eligible if you are an immediate family member (grandparent, parent, stepparent, stepsibling, sibling, child, stepchild or grandchild) of a member or potential member.",https://www.mauicountyfcu.org/about/membership/,2023-12-30 22:55:40.507195,
1869,limited,"FIELD OF MEMBERSHIP

Active and retired employees and their immediate family and household members of:

- Hawaiian Electric Company (HECO)
- Hawaiian Electric Industries (HEI)
- Maui Electric Company Limited (MECO)
- Hawaiian Electric Employees Federal Credit Union Staff
- IBEW Local 1260 Members and Employees",https://www.hecoefcu.org/about-us,2023-12-30 22:59:40.365364,
1888,limited,"Aspire is a community-chartered credit union whose field of membership includes: anyone who lives, works, worships, or attends school; and businesses, other legal entities, and organizations of such persons; located in : Bottineau, McHenry, McLean, Mountrail, Renville, or Ward counties of North Dakota. Our membership also includes immediate families or households of our existing members.",https://aspire.creditunion/our-membership/,2023-12-30 23:34:28.819777,
1870,limited,"Employee Groups Eligible to Join

- Honolulu Police Department and affiliated groups, organization, and volunteers
- Hawaii Police Department
- Kauai Police Department
- Maui Police Department
- State of Hawaii Organization of Police Officers
- State of Hawaii Department of Public Safety, Sheriff Division",https://www.hlefcu.com/membership/index.html,2023-12-30 23:01:09.884526,
1909,limited,"Membership is open to all public school district employees in Santa Barbara County. Also eligible are employees of approved independent schools.

After becoming a member, your family members may join; (grandparents, parents, husband, wife, brothers, sisters, children and grandchildren.) ",https://www.sbtfcu.org/Membership,2023-12-30 23:37:32.549433,
2158,limited,"We are here to serve government employees (federal, state, county, and city level), independent contractors, and their families, who work in fields related to nature, land, soil & water conservation, fish & fisheries, game & wildlife, parks & recreation, environmental quality, erosion, geological surveys, and weather; who work or live in the states of Arkansas, Illinois, Iowa, Kansas, Louisiana, Missouri, Nebraska, North Dakota, Oklahoma, South Dakota, Texas and Wisconsin.",https://www.nrcscreditunion.org/eligibility,2024-01-08 18:11:49.948833,
1911,limited,"If you live, work, worship, or go to school in Washington County, Fayette City, Belle Vernon, North Belle Vernon, or Washington Township, YOU and MEMBERS OF YOUR IMMEDIATE FAMILY are eligible for membership at Mon Valley Community Federal Credit Union.",http://www.mvcfcu.com/about.html,2023-12-30 23:40:58.521464,
2583,limited,"Be a member of St. Nicholas parish, St. Andrew's parish, or St. Mary's – Our Lady of Fatima parish (or related to one). Be a member of the Faculty, Staff, or Student Body of St. Nicholas – St. Mary's School (or related to one).",http://www.snfcu.org/Member,2025-12-30 11:22:47.0377,
2711,limited,"Anyone who lives worships, or works in Merrillville, Gary, Miller, Hobart, New Chicago, Lake Station, Portage, or South Haven is eligible for membership.",http://www.profinancefcu.com/About-PFFCU/Field-of-Membership,2025-12-30 11:37:45.261855,
2141,open,"Who Can Join?
Membership in Campbell Federal Credit Union is a benefit to the employees of Campbell Soup Company and its wholly-owned domestic subsidiaries:

Pacific Foods
Pepperidge Farm
Stockpot
Synder’s/Lance

Employees of the following Select Employee Groups (SEGs) are also within our Field of Membership and are eligible for membership:

Berks and Beyond, Wyomissing, PA
BJ Baldwin Electric, Narvon, PA
Corbett Exterminating, Pennsauken, NJ
Innovative Software Solutions Inc, Cherry Hill, NJ
PHH Mortgage, Mt. Laurel, NJ
Restorative Dental Arts, Cherry Hill, NJ
The Law Office of Michael J Dunn, Cherry Hill, NJ
WB Mason, Pennsauken, NJ

As of January 2021, if you live, work or worship in the metropolitan Philadelphia, PA, Camden, NJ or Wilmington, DE areas, you also qualify for membership through a new charter designation from NCUA.

You may also qualify for membership through the consumer advocacy association, the American Consumer Council, New Jersey Chapter. You may join the American Consumer Council directly through their website, www.americanconsumercouncil.org, or by simply checking the American Consumer Council option on our Membership Application.",https://www.campbellcu.org/about-us/membership/,2024-01-08 18:01:25.880955,
1941,limited,"Anyone who lives, works, worships, attends school, or regularly conducts business in Harris County can bank with Shell FCU.",https://www.shellfcu.org/About,2023-12-30 23:45:58.800021,
1961,limited,"All you need is $5.00* and a dream (and happen to meet one of the criteria below).

- Live, work, worship, or attend school on O’ahu.
- Be a family member of someone who lives, works, worships, or attends school on O’ahu (i.e., spouse, child, parent, grandparent, grandchild, sibling, or even related through a step, adoptive, or foster relationship).
- Be a household member of someone who lives, works, worships or attends school on O’ahu (For example, your son attends school on Oahu but you live on another island or in another state- you still can join!).",https://pearlhawaii.com/about/contact/contact-us,2024-01-06 15:57:50.418338,
1969,limited,"Education Personnel Federal Credit Union serves employees of public, private and parochial schools in Vermilion County, Illinois. Also in our field of membership is Danville Area Community College. Relatives of members and retirees from the field of membership are also eligible for membership.",https://educationpersonnelfcu.com/epfcuandyou.aspx?id=whocanjoin,2024-01-06 16:00:12.947526,
2155,limited,"The following groups and their families are eligible to join our credit union:

- Hoboken Board of Education employees
- Hoboken Elks Lodge #74 members
- Hoboken Parking Authority employees",https://www.hsefcu.coop/About-Us,2024-01-08 18:03:24.338224,
1982,limited,"Membership is open to anyone who lives, works, worships, or attends school — or any businesses and other legal entities located in:

LOUISIANA
Bienville Parish	Madison Parish
Caldwell Parish	Morehouse Parish
Catahoula Parish	Natchitoches Parish
Claiborne Parish	Ouachita Parish
Concordia Parish	Red River Parish
East Carroll Parish	Richland Parish
Franklin Parish	Tensas Parish
Grant Parish	Union Parish
Jackson Parish	Webster Parish
LaSalle Parish	West Carroll Parish
Lincoln Parish	Winn Parish

ARKANSAS
Ashley County	Chicot County
Bradley County	Drew County
Calhoun County	Union County",https://www.mycentric.org/about/become-a-member/,2024-01-06 16:02:06.823148,
1999,open,Can qualify by joining the American Consumer Council,https://www.logixbanking.com/,2024-01-06 16:05:58.534672,
2003,limited,unknown,"",2024-01-06 16:09:43.594225,
2157,limited,"You Are Eligible If…

You live, work, volunteer, worship or attend school in Pima County or if you are an immediate family or household member of someone who satisfies one of the previous criteria.",https://www.tucsonfcu.com/service/join/,2024-01-08 18:10:23.891702,
2021,limited,"Our field of membership is limited to employees of the Teaneck Board of Education and their immediate families. [Teaneck, NJ]",https://www.teaneckfcu.com/about-us/,2024-01-06 16:13:58.731327,
2168,limited,"You are eligible for membership in Manville Area Federal Credit Union if you meet one or more of the following qualifications:

- A resident of the Borough of Manville
- Employed by a company based in Manville
- Worship in the Borough of Manville
- Related to a current member of Manville Area Federal Credit Union",https://manville.org/join-manville-federal-credit-union/,2024-01-08 18:13:45.606254,
2049,limited,"You are eligible to join if you live, work, attend school, or worship in the zip codes of 96791 and 96712. This area stretches from Ka’ena Point to Crawford’s Home.",https://www.waialuafcu.com/member-services/,2024-01-06 16:16:29.104935,
2051,limited,"LaPorte Community FCU’s membership includes the entire County of LaPorte. If you live, work, attend school or worship in LaPorte County you are eligible to join. Also, if someone in your family qualifies to be a member, you can become one too!",https://www.laportecfcu.com/about/membership,2024-01-06 16:19:04.333942,
2551,limited,"Our Members are Police Officers, Firefighters, and People like YOU!",https://www.pffcu.org/membership/,2024-01-14 21:25:11.278539,
2008,open,Anyone can join with a one time donation of $15 to the Herkimer Humane Society.,"",2024-01-06 16:12:22.694775,Had to inquire by text at ‪(315) 894-9924 to get membership eligibility
2099,limited,"Anyone can open an account with us if they live, work, worship, or study in Bucks, Chester, Delaware, Lancaster, Montgomery, or Philadelphia County.",https://www.citadelbanking.com/about-citadel/why-citadel,2024-01-08 17:39:32.676571,
2107,limited,UNK,N/A,2024-01-08 17:41:24.430561,
2112,limited,"Membership is open to employees and students in the Wichita Falls ISD and surrounding area school districts, Midwestern State University students and Vernon College employees and students. The family of a WFTFCU member is also eligible for membership.",https://wftfcu.com/who-can-join/,2024-01-08 17:42:11.396144,
2115,limited,"Who Can Join?
ANYONE who lives, works, attends school or goes to church in El Paso County.",https://www.onesourcefcu.org/about-us/join-now,2024-01-08 17:47:35.542973,
2191,limited,"We’re open to anyone who lives, works, worships, conducts regular business, or goes to school in:

- Cowlitz, Clark, Lewis, Wahkiakum, Pacific, Skamania, or Grays Harbor counties in Washington, or
- Columbia, Clatsop, Tillamook, or Lincoln counties in Oregon

Your immediate family members and household are also eligible. Businesses and organizations based in those counties may also join the credit union.",https://fibrecu.com/fibre-family/about-us/member-benefits/?nab=1,2024-01-10 17:18:26.018793,
2209,limited,"Membership is open to all of Erie County! If you live, work, worship, volunteer, or attend school in Erie County, you are eligible to become a member of Buffalo Metropolitan Federal Credit Union. Businesses and other legal entities located in Erie County, and immediate family of current members, are also eligible to join.",https://www.bflometrocu.org/home/information/membership#OpenanAccount,2024-01-10 17:21:13.722822,
2301,limited,"Membership open to those who live, work, worship, or attend school in Kennebec County.",https://winthropcreditunion.org/,2024-01-14 17:30:31.809508,
2226,limited,"You can be a member of SunWest Credit Union if you meet any 1 of these requirements:

- You live, work, worship or attend school in Maricopa or Pima County
- You have an immediate family member that’s currently a SunWest member (parent, sibling, spouse, child)
- You work at SunWest Credit Union",https://www.mysunwest.com/resources/switch-to-sunwest,2024-01-10 17:23:42.568414,
2260,limited,Exclusively serves Union Pacific employees and their families. Dedicated to serving this specific group.,https://www.upcu.org,2025-12-31 02:28:03.008557,
2227,limited,"Membership

Joining Emporia State Federal Credit Union (ESFCU) is a very easy process.

Unlike banks, all our Members must be connected in one way or another. This may be based on a where they live, a relative or a shared common bond such as place of work.  These local connections are part of what keep our roots strong and sustained in our community. Take a look at the list below.  If you can answer yes to any of the questions, you can become a Member today.

First, are you...

An employee of any of these groups?
- Emporia State University.
- ESU Memorial Union.
- ESU Alumni & ESU Foundation.
- Unified School Districts of: Lyon, Coffey, Greenwood, Chase, Morris or Osage Counties.
- Emporia State Federal Credit Union.
- Flint Hills Technical College.
- Newman Regional Health.

A student
- Attending Emporia State University, USD 253 or Flint Hills Technical College?

A member of
- The ESU Alumni Association?
- The Flint Hills Technical College Alumni Association?

An employee or member of
- The First Congregational Church located in Emporia, Kansas?

An immediate family member
- Of someone who is already an ESFCU member?",https://www.esfcu.com/Learn-More/ESFCU/Membership,2024-01-10 17:25:04.377425,
2348,limited,unknown,http://www.gafcreditunion.org/,2024-01-14 17:58:54.918417,
2237,limited,"If you meet one of the following requirements, you can apply for membership with CALCOE:

You live, work, worship, or attend school in Yakima County",https://calcoefcu.com/become-a-member/,2024-01-10 17:27:30.851714,
2322,limited,"Texasgulf Federal Credit Union membership is open to businesses and any individuals who live, work, worship, attending school in any of the following counties,

• Calhoun
• Jackson
• Colorado
• Lavaca
• DeWitt
• Lee
• Fayette
• Matagorda
• Gonzales
• Wharton

You may also join Texasgulf FCU if you are an immediate family member of someone who is eligible for membership. Immediate family members include: spouses, children, siblings, parents, grandparents, grandchildren, stepchildren, stepparents, step siblings, and adopted children, regardless of their location or occupation. Also, any person who is a permanent member of an eligible member's household is eligible for membership.",https://www.texasgulffcu.org/become-a-member,2024-01-14 17:44:23.72059,
2252,limited,"Membership is open to all employees of National Grid and the companies listed below, along with family members, including:

- spouse
- children
- parents
- brothers, sisters, their spouses and children
- grandparents, grandchildren
- stepchildren, stepparents, and other persons living in an employee's household.

Additional employee groups that are eligible for membership are:

- Advanced Power & Light Inc.
- Apple Betty Restaurant
- A.S. Neurology, PC
- Bailey Development Company, LLC
- Clean by Sunrise, Inc.
- Country Woodworkers
- Custom Appraisals
- Daniel E. Bateman Construction
- Deerfield Volunteer Fire Department
- Dental Practices of Dr. Putnam and Dr. Massi
- E.B. Enterprises
- Eversan, Inc.
- Fort Orange Claim Service, Inc
- Frank's Body Works, LLC
- G.E. Ski Club, Inc.
- Graziadei Building Group, Inc.
- Gridley Paige Inc.
- James N. Foss Inc.
- Joe Tahan's Furniture
- Kane's Energy Solutions
- Leatherstocking Abstract and Title Corp
- Mahoney's Services, Inc.
- M.E.I.D. LLC
- Mumford Driveway Sealing
- Northern Sprayfoam
- Peck Farms
- Schmitt and Lascurettes LLC
- Sherrill City School District (VVS)
- The Skenandoa Club
- The Town of New Hartford
- Town of Remsen
- Trackside Auto Parts (NAPA)
- WB Enterprises of CNY LLC

If you are an employee of any of the companies listed above, your family members are also eligible to join our credit union.",https://www.ugefcu.com/about/,2024-01-10 17:30:25.576279,
2280,limited,"People who live, work, worship or attend school on Hawai´i Island, as well as their immediate family members and spouses of persons who died while in the field of membership are eligible for membership with the Credit Union.",https://www.hamakuafcu.org/about.php,2024-01-10 17:34:38.219893,
2299,limited,"You can join GSA Federal Credit Union if you are affiliated with any of the following organizations:

- Employees and contractors of GSA nationwide
- Employees of The Institute of Museum and Library Services
- Employees and contractors of Trust Security Services
- Employees of National Archives and Records Administration
- Employees of U.S. Institute for Peace
- Employees and contractors of Equal Employment Opportunity Commission and employees and contractors who work in the EEOC building, U.S. Commission on Civil Rights or Advisory Council on Intergovernmental Relations.
- Badge holders of any GSA building where the Credit Union has a physical presence
- Employees of National Advisory Council on Economic Opportunity.
- Employees of Committee for Purchase from People who are Blind or Severely Disabled.
- Employees of District of Columbia Randolph-Sheppard Nominee, Inc., Decision Systems Technologies, Inc. or Master Security, Inc. that are under contract with GSA and work in the GSA Central Office building.
- Employees of Fingerprints Child Development Center who work in Washington, D.C.
- Employees of Federal Mediation and Conciliation Service
- Employees of U.S. Commission on Civil Rights
- Members of Fort Washington Alumnae Chapter, Delta Sigma Theta Sorority, Incorporated
- Members and Affiliates of Triumphant Church of the Redeemed
- Employees of EGA Associates, LLC
- Everyone related to a current member by blood, adoption or marriage is eligible to join GSA FCU, regardless of where s/he lives.
- Employees of Physiocare Rehab & Wellness",https://www.gsafcu.gsa.gov/whocanjoin.php,2024-01-10 17:36:19.273429,
2357,limited,Memberships are available to officers' and HPD civilians' families!,https://www.hpcu.coop/,2024-01-14 19:09:10.574019,
2370,limited,"To join Metropolitan ""L"" Federal Credit Union, you have to be employed by one of the sponsor companies in our charter, or be a relative of any current credit union member. Originally our main membership was, and still is, the Chicago Metro ""L"" employees. Through the years we have taken in Sanford Ink Corp., St. Elizabeth Hospital (Now a part of Resurrection Health Care), Service One, Ashley Quality Care, Local 880, Morse Automotive, Empire Today, Oak Park Residence, Family Home Care, Neighborhood Housing Service and the Housing Authority of Cook County.",https://www.metlfcu.com/,2024-01-14 19:10:55.868166,
2495,,unknown,"",2024-01-14 21:00:43.438478,
2394,limited,"New Brunswick Postal Federal Credit Union, a cooperative financial institution, established in 1937, for all employees and family members of the United States Postal Service who work in the New Brunswick area.",https://www.nbpostalfcu.org/,2024-01-14 19:13:24.580301,
2405,limited,Want to join the G.A.P. FCU? Find a field of membership by filtering by county or searching by a term for a city or name to see if you qualify.,https://www.gapfcu.org/field-of-membership/,2024-01-14 19:20:12.538415,
2414,limited,The credit union was established in 1937 and has since been located in the Roberts Dairy location in Omaha.  We have been serving Roberts Dairy Employees and their families for over 80 years now.,https://www.robertsdairyefcu.org/about,2024-01-14 19:26:30.471687,
2498,limited,"We are Cta-74th Street DFCU, the home of 69th/74th Depot Federal Credit Union. We pride ourselves on great customer care and friendly service. We were established in 1937 and have a rich and great history of service to our members, whether they are Bus/Bus maintenance, Rail/Rail maintenance, G.O., we service CTA employees and their families.",https://www.74thstdfcu.com/about-us,2024-01-14 21:10:52.358865,
3012,limited,"Membership is available to anyone who lives, works, worships, attends school, or volunteers in Howard and Tipton Counties. Family members of existing members can join regardless of location.",https://www.coffcu.org/become-a-member,2025-12-30 11:58:46.481648,
2442,limited,"Who Can Join?

The Field of Membership of this credit union shall be limited to those having the following common bond:

- Persons who live, work, worship, or attend school in and businesses and other legal entities located in Bacliff, Dickinson, Hitchcock, La Marque, San Leon, Santa Fe, and Texas City. (Some restrictions may apply)
- Employees or retiree of the following entities and immediate family members are eligible to join the Gulf Shore Federal Credit Union:
  - Action Personnel, Inc. (including temporaries)
  - A.J. Edmond Company
  - Bevis Pest Control
  - Chemic Engineers
  - City of Hitchcock
  - Dunn Heat Exchangers, Inc.
  - First Assembly of God Church in Texas City (voting members)
  - Jack Davis Enterprises
  - Joe's Car Stop
  - Knox Interests
  - Maxim Crane Works
  - Paragon Fabricators, Inc.
  - Safety Short Production
  - Sea Lion Technology
  - Spectrum Design Services, Inc
  - Texas City Sun Newspaper
  - Texas City Terminal Railway
  - Valero Energy Corporation in Texas City
- Members of their immediate families* or households
- Organizations of such persons

*Immediate family member is defined as spouse, child, sibling, parent, grandparent or grandchild. This includes step parents, stepchildren, step sibling, and adoptive relationships. Spouse of members who became deceased while within the field of membership of Gulf Shore FCU is also welcomed to join.",https://www.gulfshorefcu.org/pages/join.php,2024-01-14 19:30:16.92974,
2446,open,"Members of the Louisiana SPCA

Select Employee Groups:
Internal Revenue Service employees on permanent duty in Louisiana

Employees of the following agencies employed in the New Orleans Area:
Comptroller of the Currency

Defense Contract Audit Agency

Defense Logistics Agency-Defense Contract Administration Services Plant Representative Office

Department of Energy, Strategic Petroleum Reserve Project Management

Equal Employment Opportunity Commission

General Services Administration

Lifecare Hospital

Railroad Retirement Board

Rosemark Commercial Facilities Management Services

SPI Security, Inc.

U.S. Department of Labor, Office of Administrative Law Judges and Workers Compensation

U.S. Department of Labor, Office of Federal Contract Compliance

Persons retired as pensioners or annuitants from the above employment, spouses of persons who died while within the field of membership of this credit union, members of their immediate family or household, and organizations of such persons are eligible for membership.",https://www.irfcuno.com/join-irfcu,2024-01-14 20:48:42.4464,
2508,limited,"If you live, work, worship, volunteer, or go to school in Amherst, Blasdell, Buffalo, Cheektowaga, Clarence, Depew, East Aurora, Elma, Grand Island, Hamburg, Kenmore, Lackawanna, Lancaster, Orchard Park, Tonawanda, West Seneca, and Williamsville, New York or you have an immediate family member who belongs to CrossRoads Community Federal Credit Union, you are eligible to join.",https://crcfcu.com/join-crossroads/,2024-01-14 21:20:08.402439,
2467,open,"Northside Federal Credit Union was chartered December 27, 1970, for the purpose of serving the financial needs of the employees of Northside Hospital.",https://www.northsidefcu.com/about-us/,2024-01-14 20:52:25.570194,
2505,limited,Not listed on website,https://www.77thstreetdepotfcu.org/,2024-01-14 21:13:14.557623,
2490,open,"If you live, work, volunteer, worship, or attend school in Greenbelt; a member of Greenbelt Consumer Co-op, Inc.; a member of their immediate families or household; organizations of such persons; businesses and other legal entities in Greenbelt, Md; community organizations in Greenbelt, Md; and employees of Doctors Community Hospital, you qualify to join Greenbelt Federal Credit Union.",https://www.greenbeltfcu.com/about/index.php#membership,2024-01-14 20:53:44.153292,
2493,limited,"Membership

Jersey Central FCU offers a variety of banking products to meet the everyday financial needs of its members. Membership is not available to the general public. There is no fee to become a member, but eligibility is limited to individuals who are employed by one of the companies listed below.

- Amtrak
- Belvidere & Delaware River Railway
- Borough of Fanwood
- Borough of Kenilworth
- Brighton Air Corp.
- Capobianco & Gaudenzi Accountants & Auditors
- Chesapeake & Delaware, LLC
- Conrail
- CSX
- Coast to Coast Legal Funding
- CW Brabender Instruments
- Delta Dental of NJ
- Dover and Delaware River Railroad
- Dover and Rockaway River Railroad
- Eaton Corporation
- Gascar Automotive, LLC (dba Paul's Garage)
- Hayward Industries
- IFPTE - Union Council 8
- New Jersey Transit
- New York New Jersey Rail
- Norfolk Southern
- Raritan Central Railway
- Schielke Insurance Agency
- Topco Inc.
- Township of Clark
- Township of Cranford
- Township of Scotch Plains

Retirees of these companies are also eligible for membership, as well as relatives of existing members.",https://www.jerseycentralfcu.com/AboutUs/membership.html,2024-01-14 20:56:30.608008,
2507,limited,"The Omaha Public Power District Employees Federal Credit Union (OPPD EFCU) was established in 1938 as a nonprofit financial cooperative for the employees of the Omaha Public Power District and their families.

Our field of membership includes all full-time employees, retirees, and their immediate families. “Members of their Immediate Families” includes spouse, children, grandchildren, stepchildren, and adoptive relationships. We also have a “once a member, always a member” policy so accounts can be maintained with a minimum balance if retired or no longer with OPPD.",https://www.oppd-efcu.org/about,2024-01-14 21:18:20.445535,
2535,limited,The Canton School Employees (CSE) Federal Credit Union is a member-owned financial cooperative committed to providing easy and effective financial solutions for the Stark County community through service and education.,https://www.csefcu.com/,2024-01-14 21:21:50.276544,
2585,limited,"Individuals who live, work, worship, volunteer, or attend school in the following Oklahoma counties: Tulsa, Creek, Mayes, Okmulgee, Osage, Pawnee, Rogers, and Wagoner. Immediate family members and household members of existing Red Crown members.",https://redcrowncu.org/about,2025-12-30 11:24:25.445,
2644,limited,"To qualify for membership, you must live, work, worship, or attend school in Androscoggin County, or have a family member (spouse, parent, grandparent, sibling, children, or grandchildren) who is currently a member.",https://www.mainefamilyfcu.com/about/membership/become-a-member,2025-12-30 11:29:54.076657,
2713,limited,"Lives in the communities of Eleele or Hanapepe, regularly works, attends school, worships or performs volunteer services in the communities of Eleele and Hanapepe, or is an immediate family member of an existing member or in the same household of an existing member.",http://www.mcbrydefcu.org,2025-12-30 11:43:43.688094,
2840,limited,"All residents of Logan, Morgan, Phillips, Sedgwick or Washington Counties Colorado and their families. Individuals related to a current member regardless of where they live. Persons who live, worship, work (or regularly conduct business in), or attend school in, and businesses and other legal entities located in the rural district of Logan, Morgan, Phillips, Sedgwick or Washington Counties, Colorado. Spouses of persons who died while within the field of membership of this credit union, employees of this credit union, volunteers in the community, members of their immediate family or household, and organizations of such persons.",http://www.sterlingcreditunion.org/Just-For-You/Member-Resources/Membership,2025-12-30 11:48:51.097392,
2876,limited,Any active member or employee of any Fraternal Order of Police Lodge in the United States is eligible to join. Certain police departments and police organizations are also eligible. Immediate family members of eligible members are able to join as well.,https://www.nationalpolicefcu.com/join/,2025-12-30 11:52:33.87862,
3025,limited,"Be employed by or retired from any of our Member Companies. Be an immediate relative or share a household with a current Empower FCU member. Live, work, worship, or attend school in City of Binghamton, City of Buffalo, City of Elmira Designated (except census tract #5, West Elmira, and Big Flats), City of Syracuse, City of Utica, designated areas of Liverpool, Montgomery County, Nedrow, Oswego County, Town of Cheektowaga, Town of Geddes, Town of Union, Village of Elmira Heights, Village of Horseheads, or Village of New York Mills.",https://www.empowerfcu.com/about-us/membership-benefits,2025-12-30 12:04:39.76098,
3120,limited,Work regularly in the Education industry in Cambria and Somerset Counties in Pennsylvania.,https://www.jsefcu.com,2025-12-30 13:33:59.150099,
22,limited,"All persons paid through the Board of Education in 28 eligible towns across Fairfield, Litchfield, and New Haven counties in Connecticut. This includes teachers, administrators and any staff member working in a public, private or parochial school or at a university that is located in one of the eligible towns. Immediate family members of existing WCTFCU members may also join.",http://www.wctfcu.com/About/contact/membership,2025-12-30 15:28:20.505131,
150,limited,"Work for, am paid by, or supervised by someone in the Washington, D.C. metro area for eligible federal agencies including IRS, ATF, Tax Court, Congress, CPSC, FEC, and USPS. Immediate family members of federal employees or contractors. FedChoice Federal Credit Union employees, board members, or volunteers. Immediate family members or permanently reside with a FedChoice employee, board member, or volunteer. Members of the FedChoice Charitable Foundation.",https://www.fedchoice.org/membership-eligibility,2025-12-30 15:30:41.880508,
216,limited,"Civilian Federal government employees, retirees, and contractors located in the Washington, DC and Baltimore, MD metropolitan areas. Family members of current members including spouses, parents, siblings, children, step-parents, step-children, step-siblings, grandparents, grandchildren, legal guardians, co-habitants and roommates. Family members do not need to live in the DC/Baltimore area to join.",http://www.fedfinancial.org/who-can-join,2025-12-30 15:32:48.684399,
